episode:28,Updates:28/312,Timesteps:185600/2000000,FPS:189.0,avg_sp:38.875,avg_xp_0_0:4.375,avg_xp_0_1:0.6875,avg_xp_1_0:21.75,avg_xp_1_1:2.375,avg_xp_2_0:0.0,avg_xp_2_1:4.9375,avg_xp_3_0:13.375,avg_xp_3_1:3.875,avg_xp_4_0:3.5625,avg_xp_4_1:3.625,avg_xp_5_0:6.9375,avg_xp_5_1:2.125,avg_mp:65.25438596491227,value_loss:1.1600777849555015,policy_loss:-0.028791419283088614,dist_entropy:5.391178703308105,actor_grad_norm:0.23311120569705962,critic_grad_norm:3.108695939183235,ratio:3.9998175382614134,best_i:2,average_step_rewards:0.09718749672174454
episode:29,Updates:29/312,Timesteps:192000/2000000,FPS:189.0,avg_sp:39.8125,avg_xp_0_0:3.875,avg_xp_0_1:1.125,avg_xp_1_0:8.1875,avg_xp_1_1:3.5625,avg_xp_2_0:3.1875,avg_xp_2_1:6.4375,avg_xp_3_0:21.9375,avg_xp_3_1:6.875,avg_xp_4_0:1.1875,avg_xp_4_1:4.4375,avg_xp_5_0:10.5,avg_xp_5_1:2.375,avg_mp:53.17669172932331,value_loss:1.732710599899292,policy_loss:-0.07587524981966727,dist_entropy:5.294956636428833,actor_grad_norm:0.2776537545025349,critic_grad_norm:3.7266517959535124,ratio:3.997223961353302,best_i:1,average_step_rewards:0.09953124821186066
episode:30,Updates:30/312,Timesteps:198400/2000000,FPS:189.0,avg_sp:43.3125,avg_xp_0_0:3.5,avg_xp_0_1:0.75,avg_xp_1_0:6.3125,avg_xp_1_1:6.375,avg_xp_2_0:0.0,avg_xp_2_1:14.125,avg_xp_3_0:8.75,avg_xp_3_1:1.875,avg_xp_4_0:0.6875,avg_xp_4_1:4.4375,avg_xp_5_0:10.75,avg_xp_5_1:1.0625,avg_mp:52.43859649122807,value_loss:1.7971129730343818,policy_loss:-0.09631969724433716,dist_entropy:5.030381000041961,actor_grad_norm:0.19113403260707856,critic_grad_norm:6.478974923491478,ratio:4.0016067802906035,best_i:3,average_step_rewards:0.10828124731779099
episode:31,Updates:31/312,Timesteps:204800/2000000,FPS:189.0,avg_sp:49.125,avg_xp_0_0:5.875,avg_xp_0_1:0.9375,avg_xp_1_0:14.625,avg_xp_1_1:8.75,avg_xp_2_0:1.5,avg_xp_2_1:5.625,avg_xp_3_0:12.875,avg_xp_3_1:4.375,avg_xp_4_0:3.1875,avg_xp_4_1:4.6875,avg_xp_5_0:13.375,avg_xp_5_1:2.9375,avg_mp:72.8734335839599,value_loss:1.0540317602455616,policy_loss:-0.07620026758548697,dist_entropy:5.0934970617294315,actor_grad_norm:0.27361480593681337,critic_grad_norm:3.499860030412674,ratio:4.001053732633591,best_i:2,average_step_rewards:0.12281250208616257
episode:32,Updates:32/312,Timesteps:211200/2000000,FPS:189.0,avg_sp:48.75,avg_xp_0_0:6.875,avg_xp_0_1:1.25,avg_xp_1_0:11.875,avg_xp_1_1:2.6875,avg_xp_2_0:1.1875,avg_xp_2_1:6.125,avg_xp_3_0:8.5,avg_xp_3_1:2.6875,avg_xp_4_0:4.5625,avg_xp_4_1:2.4375,avg_xp_5_0:8.8125,avg_xp_5_1:5.3125,avg_mp:70.80200501253132,value_loss:1.4320218235254287,policy_loss:-0.06897380102906099,dist_entropy:4.788930404186249,actor_grad_norm:0.36728312000632285,critic_grad_norm:3.375839594006538,ratio:3.9923651456832885,best_i:1,average_step_rewards:0.12187500298023224
episode:33,Updates:33/312,Timesteps:217600/2000000,FPS:189.0,avg_sp:61.6875,avg_xp_0_0:5.0625,avg_xp_0_1:1.0625,avg_xp_1_0:5.75,avg_xp_1_1:2.5,avg_xp_2_0:3.0,avg_xp_2_1:7.875,avg_xp_3_0:8.8125,avg_xp_3_1:4.0,avg_xp_4_0:4.5,avg_xp_4_1:4.9375,avg_xp_5_0:10.875,avg_xp_5_1:2.75,avg_mp:50.85964912280702,value_loss:1.1364980220794678,policy_loss:-0.07672715925579929,dist_entropy:4.778295314311981,actor_grad_norm:0.31696236282587054,critic_grad_norm:1.7898817569017411,ratio:3.9952244997024535,best_i:1,average_step_rewards:0.15421874821186066
episode:34,Updates:34/312,Timesteps:224000/2000000,FPS:189.0,avg_sp:69.5,avg_xp_0_0:3.5625,avg_xp_0_1:0.5625,avg_xp_1_0:2.625,avg_xp_1_1:1.6875,avg_xp_2_0:4.6875,avg_xp_2_1:10.0,avg_xp_3_0:8.25,avg_xp_3_1:5.375,avg_xp_4_0:1.5,avg_xp_4_1:5.125,avg_xp_5_0:4.5,avg_xp_5_1:1.75,avg_mp:65.64912280701755,value_loss:1.028152797371149,policy_loss:-0.08626564379409389,dist_entropy:4.908597409725189,actor_grad_norm:0.2164415657520294,critic_grad_norm:3.7782551467418672,ratio:4.004739755392075,best_i:5,average_step_rewards:0.17374999821186066
episode:35,Updates:35/312,Timesteps:230400/2000000,FPS:189.0,avg_sp:78.625,avg_xp_0_0:5.375,avg_xp_0_1:0.375,avg_xp_1_0:8.4375,avg_xp_1_1:1.5,avg_xp_2_0:0.1875,avg_xp_2_1:3.5625,avg_xp_3_0:5.625,avg_xp_3_1:5.0,avg_xp_4_0:1.5,avg_xp_4_1:2.25,avg_xp_5_0:3.0,avg_xp_5_1:1.875,avg_mp:68.72556390977444,value_loss:0.9206013321876526,policy_loss:-0.10233519975324264,dist_entropy:4.361591875553131,actor_grad_norm:0.42359826862812044,critic_grad_norm:3.70580682605505,ratio:3.999218374490738,best_i:2,average_step_rewards:0.1965624988079071
episode:36,Updates:36/312,Timesteps:236800/2000000,FPS:189.0,avg_sp:79.25,avg_xp_0_0:2.1875,avg_xp_0_1:0.375,avg_xp_1_0:7.375,avg_xp_1_1:2.75,avg_xp_2_0:1.5,avg_xp_2_1:8.5,avg_xp_3_0:3.0625,avg_xp_3_1:5.375,avg_xp_4_0:2.375,avg_xp_4_1:4.125,avg_xp_5_0:3.25,avg_xp_5_1:1.875,avg_mp:86.87468671679198,value_loss:1.095165603607893,policy_loss:-0.02443349097939542,dist_entropy:4.074471098184586,actor_grad_norm:0.3430036216974258,critic_grad_norm:3.6235322624444963,ratio:3.995690715312958,best_i:3,average_step_rewards:0.19812500476837158
episode:37,Updates:37/312,Timesteps:243200/2000000,FPS:189.0,avg_sp:85.1875,avg_xp_0_0:0.875,avg_xp_0_1:2.9375,avg_xp_1_0:2.125,avg_xp_1_1:3.1875,avg_xp_2_0:2.375,avg_xp_2_1:16.4375,avg_xp_3_0:14.8125,avg_xp_3_1:3.0,avg_xp_4_0:1.375,avg_xp_4_1:5.8125,avg_xp_5_0:2.0,avg_xp_5_1:1.875,avg_mp:74.02005012531329,value_loss:0.9625990420579911,policy_loss:-0.08762951125617033,dist_entropy:4.339160978794098,actor_grad_norm:0.3190521538257599,critic_grad_norm:1.4986843455582857,ratio:3.9947324335575103,best_i:1,average_step_rewards:0.21296875178813934
