episode:22,Updates:22/312,Timesteps:147200/2000000,FPS:140.0,avg_sp:543.75,avg_xp_0_0:182.3125,avg_xp_0_1:342.1875,avg_xp_1_0:37.375,avg_xp_1_1:171.375,avg_xp_2_0:87.3125,avg_xp_2_1:459.75,avg_xp_3_0:2.0,avg_xp_3_1:420.6875,avg_xp_4_0:79.1875,avg_xp_4_1:148.1875,avg_mp:545.0501253132832,value_loss:1.215692786872387,policy_loss:-0.008519694114616172,dist_entropy:5.152998638153076,actor_grad_norm:0.2240056298673153,critic_grad_norm:4.890224899351597,ratio:4.002640295028686,best_i:0,average_step_rewards:1.359375
episode:23,Updates:23/312,Timesteps:153600/2000000,FPS:140.0,avg_sp:579.8125,avg_xp_0_0:217.5,avg_xp_0_1:274.625,avg_xp_1_0:67.4375,avg_xp_1_1:189.8125,avg_xp_2_0:27.0,avg_xp_2_1:359.8125,avg_xp_3_0:2.5625,avg_xp_3_1:373.0,avg_xp_4_0:90.5,avg_xp_4_1:176.8125,avg_mp:587.8333333333334,value_loss:1.4681696727871896,policy_loss:-0.0840305663480315,dist_entropy:4.849359130859375,actor_grad_norm:0.2974584251642227,critic_grad_norm:7.835800015926361,ratio:4.003284817934036,best_i:2,average_step_rewards:1.4495311975479126
episode:24,Updates:24/312,Timesteps:160000/2000000,FPS:140.0,avg_sp:676.1875,avg_xp_0_0:235.0625,avg_xp_0_1:126.9375,avg_xp_1_0:70.375,avg_xp_1_1:187.9375,avg_xp_2_0:68.5625,avg_xp_2_1:248.9375,avg_xp_3_0:5.9375,avg_xp_3_1:461.3125,avg_xp_4_0:64.625,avg_xp_4_1:156.9375,avg_mp:552.6453634085213,value_loss:0.9117517501115799,policy_loss:-0.02912098641563112,dist_entropy:4.9644731998443605,actor_grad_norm:0.24632552787661552,critic_grad_norm:3.747533708065748,ratio:4.001754289865493,best_i:0,average_step_rewards:1.6904687881469727
episode:25,Updates:25/312,Timesteps:166400/2000000,FPS:140.0,avg_sp:754.8125,avg_xp_0_0:310.25,avg_xp_0_1:153.1875,avg_xp_1_0:46.5,avg_xp_1_1:162.125,avg_xp_2_0:119.4375,avg_xp_2_1:331.125,avg_xp_3_0:4.5625,avg_xp_3_1:406.0625,avg_xp_4_0:56.125,avg_xp_4_1:150.25,avg_mp:675.781954887218,value_loss:0.89324671626091,policy_loss:-0.06927550381043117,dist_entropy:4.595712858438492,actor_grad_norm:0.19665095955133438,critic_grad_norm:4.155091728270054,ratio:3.993031936883926,best_i:3,average_step_rewards:1.8870311975479126
episode:26,Updates:26/312,Timesteps:172800/2000000,FPS:140.0,avg_sp:809.875,avg_xp_0_0:223.3125,avg_xp_0_1:54.8125,avg_xp_1_0:55.0,avg_xp_1_1:121.5625,avg_xp_2_0:187.5,avg_xp_2_1:302.5,avg_xp_3_0:2.375,avg_xp_3_1:377.4375,avg_xp_4_0:50.8125,avg_xp_4_1:195.0625,avg_mp:694.8220551378446,value_loss:0.8684907995164395,policy_loss:-0.03589478440774023,dist_entropy:4.7278801023960115,actor_grad_norm:0.15456521287560462,critic_grad_norm:4.099279560893774,ratio:4.001757937669754,best_i:0,average_step_rewards:2.0246875286102295
episode:27,Updates:27/312,Timesteps:179200/2000000,FPS:139.0,avg_sp:844.1875,avg_xp_0_0:423.9375,avg_xp_0_1:54.125,avg_xp_1_0:72.0,avg_xp_1_1:154.4375,avg_xp_2_0:16.875,avg_xp_2_1:229.625,avg_xp_3_0:2.5625,avg_xp_3_1:319.25,avg_xp_4_0:33.4375,avg_xp_4_1:136.0,avg_mp:706.8671679197995,value_loss:0.9637196838855744,policy_loss:-0.03358384391173672,dist_entropy:4.350701946020126,actor_grad_norm:0.24275507107377053,critic_grad_norm:5.475564397871494,ratio:4.002183270454407,best_i:2,average_step_rewards:2.110468864440918
episode:28,Updates:28/312,Timesteps:185600/2000000,FPS:139.0,avg_sp:903.25,avg_xp_0_0:326.1875,avg_xp_0_1:38.625,avg_xp_1_0:67.75,avg_xp_1_1:116.75,avg_xp_2_0:169.375,avg_xp_2_1:174.875,avg_xp_3_0:12.5,avg_xp_3_1:437.6875,avg_xp_4_0:28.5,avg_xp_4_1:106.0625,avg_mp:635.5225563909775,value_loss:0.6103841625154018,policy_loss:0.008374311617889419,dist_entropy:4.536751651763916,actor_grad_norm:0.36883136034011843,critic_grad_norm:2.53109557852149,ratio:4.001139956712723,best_i:0,average_step_rewards:2.258125066757202
episode:29,Updates:29/312,Timesteps:192000/2000000,FPS:139.0,avg_sp:903.25,avg_xp_0_0:355.6875,avg_xp_0_1:68.25,avg_xp_1_0:32.125,avg_xp_1_1:158.3125,avg_xp_2_0:326.4375,avg_xp_2_1:153.125,avg_xp_3_0:2.25,avg_xp_3_1:213.5,avg_xp_4_0:30.8125,avg_xp_4_1:118.625,avg_mp:777.7280701754386,value_loss:0.5970375180244446,policy_loss:-0.09056247471934613,dist_entropy:4.070768904685974,actor_grad_norm:0.20785645470023156,critic_grad_norm:2.6789390340447428,ratio:3.99281592965126,best_i:3,average_step_rewards:2.258125066757202
episode:30,Updates:30/312,Timesteps:198400/2000000,FPS:139.0,avg_sp:900.4375,avg_xp_0_0:408.5,avg_xp_0_1:66.25,avg_xp_1_0:46.0,avg_xp_1_1:155.375,avg_xp_2_0:67.3125,avg_xp_2_1:111.375,avg_xp_3_0:5.375,avg_xp_3_1:301.75,avg_xp_4_0:15.75,avg_xp_4_1:111.4375,avg_mp:760.655388471178,value_loss:0.6343304045498371,policy_loss:-0.010230254116321369,dist_entropy:4.21517705321312,actor_grad_norm:0.1318430483341217,critic_grad_norm:3.7559986427426337,ratio:3.99920768737793,best_i:2,average_step_rewards:2.251093864440918
episode:31,Updates:31/312,Timesteps:204800/2000000,FPS:139.0,avg_sp:916.125,avg_xp_0_0:329.375,avg_xp_0_1:32.375,avg_xp_1_0:34.875,avg_xp_1_1:147.8125,avg_xp_2_0:103.5625,avg_xp_2_1:63.5625,avg_xp_3_0:2.8125,avg_xp_3_1:188.75,avg_xp_4_0:37.0,avg_xp_4_1:116.9375,avg_mp:755.0952380952381,value_loss:0.49191508665680883,policy_loss:-0.025299419180558946,dist_entropy:4.3742825269699095,actor_grad_norm:0.16968257874250411,critic_grad_norm:1.0976652113720775,ratio:3.9962204158306123,best_i:0,average_step_rewards:2.2903125286102295
