episode:28,Updates:28/312,Timesteps:185600/2000000,FPS:136.0,avg_sp:828.8125,avg_xp_0_0:0.0,avg_xp_0_1:4.125,avg_xp_1_0:68.4375,avg_xp_1_1:89.5,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:0.9375,avg_xp_3_1:348.6875,avg_mp:816.4862155388471,value_loss:0.6786725983023644,policy_loss:0.03258417542849994,dist_entropy:3.825900375843048,actor_grad_norm:0.13197336718440056,critic_grad_norm:3.028606776893139,ratio:3.9941154539585115,best_i:3,average_step_rewards:2.072031259536743
episode:29,Updates:29/312,Timesteps:192000/2000000,FPS:136.0,avg_sp:842.9375,avg_xp_0_0:0.0,avg_xp_0_1:5.0,avg_xp_1_0:143.375,avg_xp_1_1:54.625,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:2.3125,avg_xp_3_1:91.375,avg_mp:891.6390977443609,value_loss:0.5654293090105057,policy_loss:-0.004905988901267477,dist_entropy:3.6330174565315247,actor_grad_norm:0.13577631413936614,critic_grad_norm:3.2976887569762767,ratio:3.9957888960838317,best_i:3,average_step_rewards:2.1073436737060547
episode:30,Updates:30/312,Timesteps:198400/2000000,FPS:136.0,avg_sp:844.3125,avg_xp_0_0:0.0,avg_xp_0_1:4.0625,avg_xp_1_0:77.75,avg_xp_1_1:163.0,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:41.625,avg_xp_3_1:102.75,avg_mp:905.0601503759399,value_loss:0.573286271840334,policy_loss:0.04492640213664263,dist_entropy:3.604891136288643,actor_grad_norm:0.12331681549549103,critic_grad_norm:1.9234704297035932,ratio:3.99091015458107,best_i:1,average_step_rewards:2.110781192779541
episode:31,Updates:31/312,Timesteps:204800/2000000,FPS:136.0,avg_sp:867.875,avg_xp_0_0:0.0,avg_xp_0_1:3.9375,avg_xp_1_0:79.375,avg_xp_1_1:83.375,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:0.5625,avg_xp_3_1:137.25,avg_mp:924.7869674185464,value_loss:0.5322261027991771,policy_loss:0.06341332995772073,dist_entropy:3.567207458615303,actor_grad_norm:0.1291202962398529,critic_grad_norm:1.5386519581079483,ratio:3.9905420780181884,best_i:1,average_step_rewards:2.169687509536743
episode:32,Updates:32/312,Timesteps:211200/2000000,FPS:136.0,avg_sp:927.9375,avg_xp_0_0:0.0,avg_xp_0_1:3.75,avg_xp_1_0:40.0,avg_xp_1_1:66.625,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:42.75,avg_xp_3_1:85.9375,avg_mp:866.0989974937344,value_loss:0.5110665738582612,policy_loss:0.06935394743245737,dist_entropy:3.298836874961853,actor_grad_norm:0.13084546998143196,critic_grad_norm:1.7300417488440871,ratio:3.9853963017463685,best_i:1,average_step_rewards:2.3198437690734863
episode:33,Updates:33/312,Timesteps:217600/2000000,FPS:136.0,avg_sp:936.3125,avg_xp_0_0:0.0,avg_xp_0_1:4.125,avg_xp_1_0:71.875,avg_xp_1_1:16.5625,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:3.1875,avg_xp_3_1:78.75,avg_mp:949.9624060150376,value_loss:0.43199180588126185,policy_loss:0.01659496289895206,dist_entropy:3.3191120445728304,actor_grad_norm:0.1408545695245266,critic_grad_norm:1.5864833131432534,ratio:3.995448559522629,best_i:3,average_step_rewards:2.3407812118530273
episode:34,Updates:34/312,Timesteps:224000/2000000,FPS:136.0,avg_sp:949.0625,avg_xp_0_0:0.0,avg_xp_0_1:4.8125,avg_xp_1_0:74.125,avg_xp_1_1:12.3125,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:0.5625,avg_xp_3_1:9.375,avg_mp:963.2832080200501,value_loss:0.4934351183474064,policy_loss:0.06397766004895496,dist_entropy:3.0358708456158636,actor_grad_norm:0.12475844845175743,critic_grad_norm:1.1958096265792846,ratio:3.989282363653183,best_i:1,average_step_rewards:2.3726563453674316
episode:35,Updates:35/312,Timesteps:230400/2000000,FPS:135.0,avg_sp:912.375,avg_xp_0_0:0.0,avg_xp_0_1:4.125,avg_xp_1_0:59.75,avg_xp_1_1:155.1875,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:1.25,avg_xp_3_1:157.25,avg_mp:961.265664160401,value_loss:0.46425280198454855,policy_loss:0.06332299923175089,dist_entropy:2.962208537757397,actor_grad_norm:0.1189350165426731,critic_grad_norm:0.8686388785019517,ratio:3.9931028127670287,best_i:1,average_step_rewards:2.280937433242798
episode:36,Updates:36/312,Timesteps:236800/2000000,FPS:135.0,avg_sp:971.6875,avg_xp_0_0:0.0,avg_xp_0_1:4.625,avg_xp_1_0:56.6875,avg_xp_1_1:4.25,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:0.375,avg_xp_3_1:239.3125,avg_mp:908.937343358396,value_loss:0.4242253489792347,policy_loss:0.08463037624884198,dist_entropy:3.0952329605817797,actor_grad_norm:0.16330723091959953,critic_grad_norm:0.6000984790734947,ratio:3.9901788234710693,best_i:1,average_step_rewards:2.4292187690734863
episode:37,Updates:37/312,Timesteps:243200/2000000,FPS:135.0,avg_sp:963.875,avg_xp_0_0:0.1875,avg_xp_0_1:4.9375,avg_xp_1_0:49.5,avg_xp_1_1:7.5625,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:31.8125,avg_xp_3_1:130.75,avg_mp:913.1441102756892,value_loss:0.37687834799289704,policy_loss:0.04941076642686171,dist_entropy:3.155157446861267,actor_grad_norm:0.11719736531376838,critic_grad_norm:0.8667959179729223,ratio:3.9961606442928312,best_i:3,average_step_rewards:2.4096875190734863
episode:38,Updates:38/312,Timesteps:249600/2000000,FPS:135.0,avg_sp:987.9375,avg_xp_0_0:6.25,avg_xp_0_1:5.5,avg_xp_1_0:116.8125,avg_xp_1_1:80.4375,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:1.5625,avg_xp_3_1:69.5625,avg_mp:1002.6127819548872,value_loss:0.3613401591777802,policy_loss:0.03820229926903636,dist_entropy:3.0941415190696717,actor_grad_norm:0.1325155682861805,critic_grad_norm:0.406748556997627,ratio:3.9912123501300814,best_i:3,average_step_rewards:2.469843864440918
episode:39,Updates:39/312,Timesteps:256000/2000000,FPS:135.0,avg_sp:991.125,avg_xp_0_0:0.0,avg_xp_0_1:4.3125,avg_xp_1_0:73.375,avg_xp_1_1:14.75,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:3.375,avg_xp_3_1:9.25,avg_mp:1001.81328320802,value_loss:0.38169400244951246,policy_loss:0.0881773098383544,dist_entropy:2.6443103179335594,actor_grad_norm:0.11940324753522873,critic_grad_norm:0.5149136113002897,ratio:3.987226390838623,best_i:1,average_step_rewards:2.4778125286102295
episode:40,Updates:40/312,Timesteps:262400/2000000,FPS:135.0,avg_sp:1011.5625,avg_xp_0_0:0.0,avg_xp_0_1:4.25,avg_xp_1_0:52.75,avg_xp_1_1:71.4375,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:0.5625,avg_xp_3_1:125.9375,avg_mp:936.1842105263158,value_loss:0.3408512368798256,policy_loss:0.08722890846210124,dist_entropy:2.6673395052552222,actor_grad_norm:0.125009685754776,critic_grad_norm:0.25613914129789916,ratio:3.985659605264664,best_i:1,average_step_rewards:2.5289063453674316
episode:41,Updates:41/312,Timesteps:268800/2000000,FPS:135.0,avg_sp:1007.4375,avg_xp_0_0:0.0,avg_xp_0_1:3.9375,avg_xp_1_0:59.0,avg_xp_1_1:19.125,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:46.5,avg_xp_3_1:129.9375,avg_mp:949.4185463659148,value_loss:0.2802285559475422,policy_loss:0.056501377699157015,dist_entropy:2.6454253673553465,actor_grad_norm:0.08718373440206051,critic_grad_norm:0.3006190539337695,ratio:3.993694508075714,best_i:3,average_step_rewards:2.5185937881469727
episode:42,Updates:42/312,Timesteps:275200/2000000,FPS:135.0,avg_sp:1025.75,avg_xp_0_0:0.0,avg_xp_0_1:4.0625,avg_xp_1_0:68.625,avg_xp_1_1:151.9375,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:2.875,avg_xp_3_1:10.5,avg_mp:1043.0200501253132,value_loss:0.27396539933979513,policy_loss:0.06488810226331201,dist_entropy:2.380937173962593,actor_grad_norm:0.10987377911806107,critic_grad_norm:0.25459723118692634,ratio:3.990793639421463,best_i:3,average_step_rewards:2.5643749237060547
episode:43,Updates:43/312,Timesteps:281600/2000000,FPS:135.0,avg_sp:1045.75,avg_xp_0_0:0.0,avg_xp_0_1:4.0625,avg_xp_1_0:99.0625,avg_xp_1_1:81.625,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:1.5625,avg_xp_3_1:132.8125,avg_mp:1047.936090225564,value_loss:0.30064007714390756,policy_loss:0.09142423205193158,dist_entropy:2.666095544397831,actor_grad_norm:0.11961509436368942,critic_grad_norm:0.5084775591269135,ratio:3.9893661022186278,best_i:1,average_step_rewards:2.614375114440918
episode:44,Updates:44/312,Timesteps:288000/2000000,FPS:135.0,avg_sp:1044.0625,avg_xp_0_0:0.0,avg_xp_0_1:4.25,avg_xp_1_0:59.75,avg_xp_1_1:20.6875,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:1.75,avg_xp_3_1:58.125,avg_mp:1043.5501253132832,value_loss:0.2920931451022625,policy_loss:0.09111697175159658,dist_entropy:2.5848856955766677,actor_grad_norm:0.10473763570189476,critic_grad_norm:0.32248079907149074,ratio:3.9913345873355865,best_i:1,average_step_rewards:2.610156297683716
episode:45,Updates:45/312,Timesteps:294400/2000000,FPS:135.0,avg_sp:1054.1875,avg_xp_0_0:0.0,avg_xp_0_1:3.375,avg_xp_1_0:36.125,avg_xp_1_1:6.625,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:92.6875,avg_xp_3_1:107.0625,avg_mp:961.8709273182957,value_loss:0.2832297645509243,policy_loss:0.10031623600513892,dist_entropy:2.5408966787159444,actor_grad_norm:0.09918515644967556,critic_grad_norm:0.15912054969230666,ratio:3.9859392821788786,best_i:1,average_step_rewards:2.6354687213897705
