episode:53,Updates:53/312,Timesteps:345600/2000000,FPS:259.0,avg_sp:348.875,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:158.68295739348372,value_loss:0.5948285408318043,policy_loss:-0.0718502302113726,dist_entropy:2.5142386317253114,actor_grad_norm:0.11989890113472938,critic_grad_norm:1.5388537894934415,ratio:3.9898822784423826,best_i:0,average_step_rewards:0.8721874952316284
episode:54,Updates:54/312,Timesteps:352000/2000000,FPS:259.0,avg_sp:348.25,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:158.89097744360902,value_loss:0.5696335896849632,policy_loss:-0.09640421793823695,dist_entropy:2.4564405351877214,actor_grad_norm:0.11476823762059211,critic_grad_norm:2.3227283814921975,ratio:3.9904650926589964,best_i:0,average_step_rewards:0.8706250190734863
episode:55,Updates:55/312,Timesteps:358400/2000000,FPS:259.0,avg_sp:354.625,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:162.6265664160401,value_loss:0.555291535705328,policy_loss:-0.11390784856465914,dist_entropy:2.47546643614769,actor_grad_norm:0.11997994035482407,critic_grad_norm:1.693173226667568,ratio:3.9922164499759676,best_i:0,average_step_rewards:0.8865625262260437
episode:56,Updates:56/312,Timesteps:364800/2000000,FPS:259.0,avg_sp:350.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:166.35839598997492,value_loss:0.4860742352902889,policy_loss:-0.08494008777150804,dist_entropy:2.5933798283338545,actor_grad_norm:0.13192656338214875,critic_grad_norm:1.0304902711883188,ratio:3.992451363801956,best_i:0,average_step_rewards:0.875
episode:57,Updates:57/312,Timesteps:371200/2000000,FPS:259.0,avg_sp:350.0625,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:165.61904761904762,value_loss:0.4727519527077675,policy_loss:-0.08946054849687073,dist_entropy:2.640415742993355,actor_grad_norm:0.12920833751559258,critic_grad_norm:1.219488426251337,ratio:3.9905017614364624,best_i:0,average_step_rewards:0.8751562237739563
episode:58,Updates:58/312,Timesteps:377600/2000000,FPS:259.0,avg_sp:357.375,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:168.87468671679198,value_loss:0.5272794663906097,policy_loss:-0.11006461149919962,dist_entropy:2.266620546579361,actor_grad_norm:0.13704675287008286,critic_grad_norm:0.44491258027264846,ratio:3.994171053171158,best_i:0,average_step_rewards:0.8934375047683716
episode:59,Updates:59/312,Timesteps:384000/2000000,FPS:259.0,avg_sp:354.625,avg_xp_0_0:0.0,avg_xp_0_1:0.5,avg_mp:173.90977443609023,value_loss:0.4222471069544554,policy_loss:-0.06677656318676047,dist_entropy:2.4356902599334718,actor_grad_norm:0.11649200916290284,critic_grad_norm:0.6456290827132761,ratio:3.9897053599357606,best_i:0,average_step_rewards:0.8865625262260437
episode:60,Updates:60/312,Timesteps:390400/2000000,FPS:259.0,avg_sp:353.875,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:170.27443609022558,value_loss:0.4297958564013243,policy_loss:-0.12660801230242824,dist_entropy:2.3471611708402635,actor_grad_norm:0.09303318783640861,critic_grad_norm:0.32314385012723507,ratio:3.9913499474525453,best_i:0,average_step_rewards:0.8846874833106995
episode:61,Updates:61/312,Timesteps:396800/2000000,FPS:259.0,avg_sp:353.25,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:173.8233082706767,value_loss:0.39158163517713546,policy_loss:-0.11852495258253662,dist_entropy:2.352927616238594,actor_grad_norm:0.08804051876068116,critic_grad_norm:0.1985469926148653,ratio:3.9905930042266844,best_i:0,average_step_rewards:0.8831250071525574
episode:62,Updates:62/312,Timesteps:403200/2000000,FPS:259.0,avg_sp:358.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:173.94862155388472,value_loss:0.39185297340154646,policy_loss:-0.11516788571054315,dist_entropy:2.1883982956409453,actor_grad_norm:0.09413695335388184,critic_grad_norm:0.18682486716425045,ratio:3.992620420455933,best_i:0,average_step_rewards:0.8949999809265137
