episode:22,Updates:22/312,Timesteps:147200/2000000,FPS:111.0,avg_sp:652.9375,avg_xp_0_0:0.1875,avg_xp_0_1:7.25,avg_xp_1_0:45.5,avg_xp_1_1:607.1875,avg_xp_2_0:0.0,avg_xp_2_1:6.6875,avg_xp_3_0:52.625,avg_xp_3_1:571.25,avg_xp_4_0:37.0,avg_xp_4_1:242.8125,avg_xp_5_0:88.0,avg_xp_5_1:20.0625,avg_xp_6_0:11.375,avg_xp_6_1:130.4375,avg_mp:753.7080200501254,value_loss:1.2922029286623,policy_loss:0.03722483875124936,dist_entropy:5.242453515529633,actor_grad_norm:0.26752943992614747,critic_grad_norm:3.9964536957442762,ratio:3.995687711238861,best_i:1,average_step_rewards:1.6323437690734863
episode:23,Updates:23/312,Timesteps:153600/2000000,FPS:111.0,avg_sp:763.6875,avg_xp_0_0:6.25,avg_xp_0_1:3.375,avg_xp_1_0:23.4375,avg_xp_1_1:734.4375,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:1.125,avg_xp_3_1:529.0,avg_xp_4_0:32.3125,avg_xp_4_1:361.5,avg_xp_5_0:72.375,avg_xp_5_1:20.875,avg_xp_6_0:3.0625,avg_xp_6_1:144.75,avg_mp:800.4874686716792,value_loss:1.1531166851520538,policy_loss:0.05605579896095989,dist_entropy:5.087102782726288,actor_grad_norm:0.2289474979043007,critic_grad_norm:3.4698986269533636,ratio:3.99217694401741,best_i:1,average_step_rewards:1.9092187881469727
episode:24,Updates:24/312,Timesteps:160000/2000000,FPS:111.0,avg_sp:806.125,avg_xp_0_0:12.5,avg_xp_0_1:3.1875,avg_xp_1_0:39.125,avg_xp_1_1:720.75,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:35.4375,avg_xp_3_1:575.25,avg_xp_4_0:43.75,avg_xp_4_1:313.625,avg_xp_5_0:65.9375,avg_xp_5_1:16.625,avg_xp_6_0:1.5,avg_xp_6_1:147.1875,avg_mp:826.6666666666666,value_loss:0.9596899434924125,policy_loss:0.062408187064044406,dist_entropy:4.978089046478272,actor_grad_norm:0.2337765097618103,critic_grad_norm:2.339043795131147,ratio:3.995480537414551,best_i:1,average_step_rewards:2.015312433242798
episode:25,Updates:25/312,Timesteps:166400/2000000,FPS:111.0,avg_sp:830.8125,avg_xp_0_0:3.125,avg_xp_0_1:3.1875,avg_xp_1_0:35.875,avg_xp_1_1:704.4375,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:1.8125,avg_xp_3_1:739.375,avg_xp_4_0:32.75,avg_xp_4_1:235.25,avg_xp_5_0:75.375,avg_xp_5_1:10.375,avg_xp_6_0:18.5,avg_xp_6_1:84.625,avg_mp:895.0426065162907,value_loss:0.8004870913922787,policy_loss:0.02621480291884488,dist_entropy:4.841093528270721,actor_grad_norm:0.20515504255890846,critic_grad_norm:2.0779304997995496,ratio:3.996812582015991,best_i:1,average_step_rewards:2.077031135559082
episode:26,Updates:26/312,Timesteps:172800/2000000,FPS:111.0,avg_sp:920.25,avg_xp_0_0:3.125,avg_xp_0_1:3.375,avg_xp_1_0:35.1875,avg_xp_1_1:679.3125,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:1.4375,avg_xp_3_1:636.8125,avg_xp_4_0:43.375,avg_xp_4_1:185.5,avg_xp_5_0:75.25,avg_xp_5_1:15.5,avg_xp_6_0:14.4375,avg_xp_6_1:50.5625,avg_mp:890.389724310777,value_loss:1.2864296399056911,policy_loss:-0.09375837832040101,dist_entropy:4.674540191888809,actor_grad_norm:0.22070654928684236,critic_grad_norm:7.814366612024605,ratio:3.9969032883644102,best_i:3,average_step_rewards:2.3006250858306885
episode:27,Updates:27/312,Timesteps:179200/2000000,FPS:111.0,avg_sp:986.4375,avg_xp_0_0:6.25,avg_xp_0_1:3.75,avg_xp_1_0:40.625,avg_xp_1_1:597.125,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:20.1875,avg_xp_3_1:669.6875,avg_xp_4_0:17.875,avg_xp_4_1:80.75,avg_xp_5_0:89.5625,avg_xp_5_1:3.0,avg_xp_6_0:10.1875,avg_xp_6_1:21.375,avg_mp:974.7355889724311,value_loss:0.601978025585413,policy_loss:0.020775815072826092,dist_entropy:4.492121988534928,actor_grad_norm:0.1814395546913147,critic_grad_norm:2.7430592212826013,ratio:3.9932529985904694,best_i:1,average_step_rewards:2.4660937786102295
episode:28,Updates:28/312,Timesteps:185600/2000000,FPS:110.0,avg_sp:1034.5625,avg_xp_0_0:3.125,avg_xp_0_1:3.375,avg_xp_1_0:22.0,avg_xp_1_1:474.0625,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:0.9375,avg_xp_3_1:830.25,avg_xp_4_0:22.125,avg_xp_4_1:96.0625,avg_xp_5_0:86.875,avg_xp_5_1:3.0,avg_xp_6_0:3.625,avg_xp_6_1:32.1875,avg_mp:1001.8395989974937,value_loss:0.6521516770124436,policy_loss:-0.030846303031488453,dist_entropy:3.983560562133789,actor_grad_norm:0.2089618280529976,critic_grad_norm:3.7279565021395684,ratio:3.994809937477112,best_i:3,average_step_rewards:2.5864062309265137
episode:29,Updates:29/312,Timesteps:192000/2000000,FPS:110.0,avg_sp:1062.75,avg_xp_0_0:0.0,avg_xp_0_1:3.9375,avg_xp_1_0:40.4375,avg_xp_1_1:743.6875,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:57.3125,avg_xp_3_1:853.8125,avg_xp_4_0:22.125,avg_xp_4_1:37.5,avg_xp_5_0:86.0,avg_xp_5_1:9.25,avg_xp_6_0:18.0,avg_xp_6_1:17.5,avg_mp:1022.7130325814536,value_loss:0.5450999476015568,policy_loss:-0.0020829938450589226,dist_entropy:3.8995578289031982,actor_grad_norm:0.22873298972845077,critic_grad_norm:3.0621304638683795,ratio:3.999689966440201,best_i:3,average_step_rewards:2.656874895095825
episode:30,Updates:30/312,Timesteps:198400/2000000,FPS:110.0,avg_sp:1071.5,avg_xp_0_0:0.0,avg_xp_0_1:4.125,avg_xp_1_0:22.125,avg_xp_1_1:668.125,avg_xp_2_0:0.0,avg_xp_2_1:3.6875,avg_xp_3_0:111.9375,avg_xp_3_1:780.75,avg_xp_4_0:24.25,avg_xp_4_1:65.125,avg_xp_5_0:95.4375,avg_xp_5_1:6.125,avg_xp_6_0:10.5,avg_xp_6_1:11.6875,avg_mp:1041.1303258145363,value_loss:0.507098650932312,policy_loss:-0.010353400701709248,dist_entropy:3.7979272067546845,actor_grad_norm:0.15565621629357337,critic_grad_norm:3.474016902782023,ratio:3.9998595774173737,best_i:3,average_step_rewards:2.6787500381469727
episode:31,Updates:31/312,Timesteps:204800/2000000,FPS:110.0,avg_sp:1098.0,avg_xp_0_0:0.0,avg_xp_0_1:3.375,avg_xp_1_0:13.625,avg_xp_1_1:715.0,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:29.6875,avg_xp_3_1:854.5,avg_xp_4_0:13.625,avg_xp_4_1:72.0,avg_xp_5_0:123.625,avg_xp_5_1:3.0,avg_xp_6_0:8.625,avg_xp_6_1:8.625,avg_mp:1041.295739348371,value_loss:0.4598613165318966,policy_loss:-0.008062105445796242,dist_entropy:3.4995196163654327,actor_grad_norm:0.16117134913802147,critic_grad_norm:2.806116566807032,ratio:3.9943668484687804,best_i:3,average_step_rewards:2.744999885559082
episode:32,Updates:32/312,Timesteps:211200/2000000,FPS:110.0,avg_sp:1108.5,avg_xp_0_0:0.0,avg_xp_0_1:4.3125,avg_xp_1_0:12.5,avg_xp_1_1:756.8125,avg_xp_2_0:0.0,avg_xp_2_1:3.375,avg_xp_3_0:21.4375,avg_xp_3_1:874.0625,avg_xp_4_0:14.3125,avg_xp_4_1:51.0,avg_xp_5_0:103.6875,avg_xp_5_1:3.0,avg_xp_6_0:8.25,avg_xp_6_1:24.8125,avg_mp:1045.421052631579,value_loss:0.4371566869318485,policy_loss:-0.011085746949532283,dist_entropy:3.331746870279312,actor_grad_norm:0.1599822834134102,critic_grad_norm:2.9329593906179072,ratio:3.994691240787506,best_i:3,average_step_rewards:2.771250009536743
episode:33,Updates:33/312,Timesteps:217600/2000000,FPS:110.0,avg_sp:1125.0625,avg_xp_0_0:0.0,avg_xp_0_1:4.125,avg_xp_1_0:24.25,avg_xp_1_1:734.3125,avg_xp_2_0:0.0,avg_xp_2_1:3.375,avg_xp_3_0:0.375,avg_xp_3_1:857.75,avg_xp_4_0:20.0,avg_xp_4_1:61.5,avg_xp_5_0:91.9375,avg_xp_5_1:3.0,avg_xp_6_0:10.6875,avg_xp_6_1:32.25,avg_mp:1055.8972431077693,value_loss:0.42455376461148264,policy_loss:-0.025208275267677927,dist_entropy:3.163166570663452,actor_grad_norm:0.11091586649417877,critic_grad_norm:2.3512465993873777,ratio:3.999408107995987,best_i:3,average_step_rewards:2.8126561641693115
episode:34,Updates:34/312,Timesteps:224000/2000000,FPS:110.0,avg_sp:1105.0625,avg_xp_0_0:0.0,avg_xp_0_1:4.3125,avg_xp_1_0:31.125,avg_xp_1_1:885.5625,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:6.6875,avg_xp_3_1:940.0,avg_xp_4_0:39.125,avg_xp_4_1:61.5,avg_xp_5_0:95.3125,avg_xp_5_1:5.9375,avg_xp_6_0:21.75,avg_xp_6_1:14.125,avg_mp:1057.5864661654136,value_loss:0.40202802419662476,policy_loss:-0.003989114829885343,dist_entropy:3.1190557539463044,actor_grad_norm:0.17974479869008064,critic_grad_norm:1.4585738513153046,ratio:3.993939870595932,best_i:3,average_step_rewards:2.7626562118530273
episode:35,Updates:35/312,Timesteps:230400/2000000,FPS:110.0,avg_sp:1137.875,avg_xp_0_0:0.0,avg_xp_0_1:4.125,avg_xp_1_0:26.875,avg_xp_1_1:694.0,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:3.875,avg_xp_3_1:860.5625,avg_xp_4_0:41.25,avg_xp_4_1:62.0,avg_xp_5_0:81.4375,avg_xp_5_1:3.0,avg_xp_6_0:22.9375,avg_xp_6_1:20.8125,avg_mp:1071.4912280701753,value_loss:0.38463355898857116,policy_loss:-0.04673500835910147,dist_entropy:3.1050913453102114,actor_grad_norm:0.12443393021821976,critic_grad_norm:1.0501336202491074,ratio:3.99660382270813,best_i:3,average_step_rewards:2.8446874618530273
episode:36,Updates:36/312,Timesteps:236800/2000000,FPS:110.0,avg_sp:1139.6875,avg_xp_0_0:0.0,avg_xp_0_1:3.5625,avg_xp_1_0:31.5,avg_xp_1_1:425.0,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:16.25,avg_xp_3_1:924.125,avg_xp_4_0:69.375,avg_xp_4_1:37.5,avg_xp_5_0:83.1875,avg_xp_5_1:3.1875,avg_xp_6_0:17.125,avg_xp_6_1:20.0625,avg_mp:1072.6641604010026,value_loss:0.3574524760246277,policy_loss:-0.04836307443071801,dist_entropy:2.902898666262627,actor_grad_norm:0.1149756982922554,critic_grad_norm:0.6512288081925363,ratio:3.9968591749668123,best_i:3,average_step_rewards:2.8492188453674316
episode:37,Updates:37/312,Timesteps:243200/2000000,FPS:110.0,avg_sp:1141.9375,avg_xp_0_0:0.0,avg_xp_0_1:3.375,avg_xp_1_0:32.25,avg_xp_1_1:393.1875,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:65.5625,avg_xp_3_1:892.3125,avg_xp_4_0:190.875,avg_xp_4_1:24.0,avg_xp_5_0:90.125,avg_xp_5_1:3.0,avg_xp_6_0:7.6875,avg_xp_6_1:12.1875,avg_mp:1077.9561403508771,value_loss:0.3282063852995634,policy_loss:-0.056989632676036094,dist_entropy:2.9175557672977446,actor_grad_norm:0.14819405823946,critic_grad_norm:0.36690443139523266,ratio:3.994161659479141,best_i:3,average_step_rewards:2.854843854904175
