episode:23,Updates:23/312,Timesteps:153600/2000000,FPS:164.0,avg_sp:574.5,avg_xp_0_0:3.3125,avg_xp_0_1:31.125,avg_xp_1_0:23.9375,avg_xp_1_1:0.0,avg_mp:536.6604010025063,value_loss:1.3707429483532905,policy_loss:0.006584265684803548,dist_entropy:5.211634612083435,actor_grad_norm:0.3171860918402672,critic_grad_norm:2.7726039972156284,ratio:3.9995793759822846,best_i:0,average_step_rewards:1.4362499713897705
episode:24,Updates:24/312,Timesteps:160000/2000000,FPS:164.0,avg_sp:560.6875,avg_xp_0_0:0.375,avg_xp_0_1:46.9375,avg_xp_1_0:31.125,avg_xp_1_1:0.0,avg_mp:553.9724310776942,value_loss:1.0928941786289215,policy_loss:-0.0020784932771929555,dist_entropy:5.066283440589904,actor_grad_norm:0.14667555019259454,critic_grad_norm:3.0946616042405366,ratio:3.9997169435024262,best_i:0,average_step_rewards:1.4017187356948853
episode:25,Updates:25/312,Timesteps:166400/2000000,FPS:163.0,avg_sp:585.625,avg_xp_0_0:7.9375,avg_xp_0_1:16.25,avg_xp_1_0:20.375,avg_xp_1_1:0.0,avg_mp:582.3170426065163,value_loss:0.9642861634492874,policy_loss:-0.024846004799566047,dist_entropy:4.867269265651703,actor_grad_norm:0.19488497897982598,critic_grad_norm:3.168863272294402,ratio:3.9987062096595762,best_i:0,average_step_rewards:1.4640624523162842
episode:26,Updates:26/312,Timesteps:172800/2000000,FPS:163.0,avg_sp:638.5625,avg_xp_0_0:3.125,avg_xp_0_1:21.0,avg_xp_1_0:37.5,avg_xp_1_1:0.0,avg_mp:422.10526315789474,value_loss:0.8622892871499062,policy_loss:-0.0479677112377894,dist_entropy:4.62177472114563,actor_grad_norm:0.21735780090093612,critic_grad_norm:1.996369825489819,ratio:4.001689076423645,best_i:0,average_step_rewards:1.5964062213897705
episode:27,Updates:27/312,Timesteps:179200/2000000,FPS:163.0,avg_sp:666.25,avg_xp_0_0:5.625,avg_xp_0_1:39.125,avg_xp_1_0:22.5,avg_xp_1_1:0.0,avg_mp:631.6766917293234,value_loss:0.6971682913601398,policy_loss:0.07063691375643888,dist_entropy:4.713354510068894,actor_grad_norm:0.21347083598375322,critic_grad_norm:2.57858409807086,ratio:3.9949056446552276,best_i:1,average_step_rewards:1.665624976158142
episode:28,Updates:28/312,Timesteps:185600/2000000,FPS:163.0,avg_sp:654.8125,avg_xp_0_0:27.25,avg_xp_0_1:20.0,avg_xp_1_0:16.75,avg_xp_1_1:0.1875,avg_mp:645.5087719298245,value_loss:0.8238188743591308,policy_loss:-0.008712765879911277,dist_entropy:4.508511626720429,actor_grad_norm:0.1692701943218708,critic_grad_norm:2.042442665155977,ratio:3.9976207613945007,best_i:0,average_step_rewards:1.6370311975479126
episode:29,Updates:29/312,Timesteps:192000/2000000,FPS:163.0,avg_sp:708.6875,avg_xp_0_0:0.1875,avg_xp_0_1:11.5,avg_xp_1_0:24.5625,avg_xp_1_1:0.0,avg_mp:447.3784461152882,value_loss:0.6942411080002785,policy_loss:0.04207049629532027,dist_entropy:4.354870390892029,actor_grad_norm:0.2164098009467125,critic_grad_norm:0.8948224602267146,ratio:3.992164617776871,best_i:0,average_step_rewards:1.7717187404632568
episode:30,Updates:30/312,Timesteps:198400/2000000,FPS:163.0,avg_sp:740.0625,avg_xp_0_0:0.1875,avg_xp_0_1:29.0,avg_xp_1_0:6.125,avg_xp_1_1:0.0,avg_mp:685.375939849624,value_loss:0.5068664148449897,policy_loss:0.09070045564270587,dist_entropy:4.291354471445084,actor_grad_norm:0.2506346218287945,critic_grad_norm:0.9870465993881226,ratio:3.985588973760605,best_i:1,average_step_rewards:1.850156307220459
episode:31,Updates:31/312,Timesteps:204800/2000000,FPS:163.0,avg_sp:743.3125,avg_xp_0_0:0.0,avg_xp_0_1:3.0,avg_xp_1_0:5.625,avg_xp_1_1:0.0,avg_mp:466.8671679197995,value_loss:0.6267428517341613,policy_loss:0.002834873754882716,dist_entropy:4.1839843690395355,actor_grad_norm:0.1680323526263237,critic_grad_norm:1.0857162799686193,ratio:3.9963471233844756,best_i:0,average_step_rewards:1.8582812547683716
episode:32,Updates:32/312,Timesteps:211200/2000000,FPS:162.0,avg_sp:759.5625,avg_xp_0_0:58.5625,avg_xp_0_1:17.875,avg_xp_1_0:7.25,avg_xp_1_1:0.1875,avg_mp:713.7005012531329,value_loss:0.4191198982298374,policy_loss:0.09023236109362287,dist_entropy:4.235716652870178,actor_grad_norm:0.12317554503679276,critic_grad_norm:0.6539651073515416,ratio:3.9934422791004183,best_i:1,average_step_rewards:1.8989062309265137
episode:33,Updates:33/312,Timesteps:217600/2000000,FPS:162.0,avg_sp:773.5,avg_xp_0_0:22.75,avg_xp_0_1:22.4375,avg_xp_1_0:10.0625,avg_xp_1_1:0.0,avg_mp:724.6015037593985,value_loss:0.5836641296744347,policy_loss:0.015133335016478178,dist_entropy:3.987231558561325,actor_grad_norm:0.13383661285042764,critic_grad_norm:0.9152275548316539,ratio:3.9934823751449584,best_i:0,average_step_rewards:1.933750033378601
episode:34,Updates:34/312,Timesteps:224000/2000000,FPS:162.0,avg_sp:781.5,avg_xp_0_0:4.625,avg_xp_0_1:13.625,avg_xp_1_0:5.125,avg_xp_1_1:0.0,avg_mp:730.7418546365915,value_loss:0.5105331219732762,policy_loss:0.0037533451452877566,dist_entropy:3.7644555032253266,actor_grad_norm:0.1485811546444893,critic_grad_norm:0.6052799918688834,ratio:3.996559423208237,best_i:0,average_step_rewards:1.9537500143051147
episode:35,Updates:35/312,Timesteps:230400/2000000,FPS:162.0,avg_sp:801.25,avg_xp_0_0:12.75,avg_xp_0_1:11.5,avg_xp_1_0:5.125,avg_xp_1_1:0.0,avg_mp:742.81328320802,value_loss:0.4629648715257645,policy_loss:0.02429287997111649,dist_entropy:3.671296787261963,actor_grad_norm:0.16020489260554313,critic_grad_norm:0.3146702852100134,ratio:3.9959020614624023,best_i:0,average_step_rewards:2.003124952316284
episode:36,Updates:36/312,Timesteps:236800/2000000,FPS:162.0,avg_sp:818.1875,avg_xp_0_0:23.5,avg_xp_0_1:22.125,avg_xp_1_0:3.0,avg_xp_1_1:0.0,avg_mp:750.5275689223058,value_loss:0.41591481640934946,policy_loss:0.006938991457803645,dist_entropy:3.579249620437622,actor_grad_norm:0.19675141349434852,critic_grad_norm:0.16317310919985176,ratio:3.9974839210510256,best_i:0,average_step_rewards:2.045468807220459
